epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,phase
42,484.475,1.207,4.48628,1.25336,0.54266,0.37662,0.39428,0.25996,1.33445,inf,1.2845,4.30877e-05,4.30877e-05,4.30877e-05,4
43,496.611,1.2205,4.50693,1.26101,0.53196,0.38202,0.39404,0.25932,1.33694,inf,1.2845,4.20828e-05,4.20828e-05,4.20828e-05,4
44,507.45,1.23546,4.56584,1.26738,0.52815,0.38146,0.39422,0.2588,1.33667,inf,1.28393,4.10697e-05,4.10697e-05,4.10697e-05,4
45,518.792,1.22564,4.56929,1.264,0.53045,0.38001,0.39486,0.25951,1.3355,inf,1.28439,4.00495e-05,4.00495e-05,4.00495e-05,4
46,529.786,1.23132,4.54007,1.26419,0.53166,0.37953,0.3967,0.25964,1.33723,inf,1.28461,3.90231e-05,3.90231e-05,3.90231e-05,4
47,541.514,1.21156,4.46284,1.2598,0.52232,0.38094,0.39624,0.25902,1.33632,inf,1.28421,3.79917e-05,3.79917e-05,3.79917e-05,4
48,552.046,1.22669,4.53527,1.26845,0.5272,0.37919,0.39621,0.25987,1.33624,inf,1.28419,3.69561e-05,3.69561e-05,3.69561e-05,4
49,562.862,1.19376,4.41862,1.2492,0.531,0.38247,0.39857,0.26036,1.33446,inf,1.28492,3.59174e-05,3.59174e-05,3.59174e-05,4
50,574.058,1.228,4.57738,1.27839,0.54033,0.37621,0.39597,0.26013,1.33679,inf,1.28719,3.48767e-05,3.48767e-05,3.48767e-05,4
51,585.944,1.22391,4.53943,1.26908,0.52859,0.38229,0.39611,0.26035,1.33667,inf,1.28669,3.3835e-05,3.3835e-05,3.3835e-05,4
52,596.205,1.17595,4.33315,1.23858,0.53138,0.38228,0.39507,0.26007,1.33502,inf,1.28622,3.27933e-05,3.27933e-05,3.27933e-05,4
53,607.706,1.19862,4.36826,1.2547,0.53563,0.38053,0.39702,0.26033,1.33181,inf,1.28521,3.17526e-05,3.17526e-05,3.17526e-05,4
54,619.417,1.20981,4.44999,1.25831,0.54152,0.37609,0.39709,0.26023,1.3334,inf,1.28614,3.07139e-05,3.07139e-05,3.07139e-05,4
55,629.867,1.19915,4.37409,1.2529,0.527,0.38341,0.39723,0.26057,1.33349,inf,1.28592,2.96783e-05,2.96783e-05,2.96783e-05,4
56,641.693,1.19057,4.33155,1.24369,0.53193,0.37978,0.39779,0.26055,1.33576,inf,1.28631,2.86469e-05,2.86469e-05,2.86469e-05,4
57,652.664,1.19402,4.39492,1.25053,0.53654,0.38269,0.39845,0.25998,1.33622,inf,1.28684,2.76205e-05,2.76205e-05,2.76205e-05,4
58,663.85,1.18056,4.31479,1.23928,0.54438,0.3795,0.39844,0.26059,1.33299,inf,1.28472,2.66003e-05,2.66003e-05,2.66003e-05,4
59,674.807,1.18198,4.31787,1.23744,0.52713,0.38168,0.3998,0.26152,1.33393,inf,1.28581,2.55872e-05,2.55872e-05,2.55872e-05,4
60,686.253,1.2043,4.39843,1.25927,0.52443,0.38407,0.39985,0.26167,1.33536,inf,1.28674,2.45823e-05,2.45823e-05,2.45823e-05,4
61,696.513,1.21344,4.41894,1.25866,0.53624,0.37883,0.39834,0.26145,1.33683,inf,1.28916,2.35865e-05,2.35865e-05,2.35865e-05,4
62,708.13,1.17847,4.30405,1.23624,0.5406,0.37811,0.3975,0.26115,1.33888,inf,1.29107,2.26008e-05,2.26008e-05,2.26008e-05,4
63,719.235,1.18077,4.28695,1.23256,0.53489,0.37966,0.39661,0.26003,1.34022,inf,1.29149,2.16261e-05,2.16261e-05,2.16261e-05,4
64,731.224,1.17906,4.28979,1.23618,0.53309,0.37934,0.39616,0.25961,1.34093,inf,1.29192,2.06636e-05,2.06636e-05,2.06636e-05,4
65,742.553,1.17915,4.28986,1.24197,0.52487,0.38242,0.39547,0.25894,1.34054,inf,1.293,1.9714e-05,1.9714e-05,1.9714e-05,4
66,753.612,1.19566,4.31783,1.24477,0.53852,0.37622,0.39641,0.25998,1.34037,inf,1.29197,1.87784e-05,1.87784e-05,1.87784e-05,4
67,764.334,1.16859,4.19459,1.23107,0.55412,0.37148,0.39691,0.26018,1.34174,inf,1.29188,1.78576e-05,1.78576e-05,1.78576e-05,4
68,776.819,1.20105,4.39986,1.2587,0.55029,0.37312,0.39789,0.2594,1.34298,inf,1.29213,1.69526e-05,1.69526e-05,1.69526e-05,4
69,786.637,1.18095,4.31665,1.24226,0.5482,0.37455,0.39837,0.25985,1.34071,inf,1.29138,1.60643e-05,1.60643e-05,1.60643e-05,4
70,799.409,1.15164,4.2223,1.22628,0.531,0.38024,0.39737,0.25959,1.33958,inf,1.29071,1.51935e-05,1.51935e-05,1.51935e-05,4
71,809.354,1.18702,4.29248,1.24986,0.5331,0.37946,0.39776,0.25981,1.33784,inf,1.28935,1.43411e-05,1.43411e-05,1.43411e-05,4
72,820.432,1.17851,4.25804,1.23497,0.53572,0.38038,0.3992,0.26093,1.33746,inf,1.28857,1.35079e-05,1.35079e-05,1.35079e-05,4
73,831.025,1.20319,4.39066,1.25057,0.5354,0.38035,0.39901,0.26068,1.33752,inf,1.28833,1.26948e-05,1.26948e-05,1.26948e-05,4
74,843.361,1.19474,4.3414,1.25357,0.53344,0.38163,0.39934,0.26079,1.33773,inf,1.28768,1.19026e-05,1.19026e-05,1.19026e-05,4
75,854.551,1.19301,4.33157,1.2475,0.5311,0.38144,0.39854,0.26086,1.33797,inf,1.28819,1.1132e-05,1.1132e-05,1.1132e-05,4
76,865.482,1.17181,4.22447,1.23268,0.53452,0.3804,0.39812,0.2605,1.33816,inf,1.28912,1.03838e-05,1.03838e-05,1.03838e-05,4
77,877.09,1.18542,4.31404,1.24344,0.53434,0.38114,0.39751,0.26053,1.33837,inf,1.28969,9.65876e-06,9.65876e-06,9.65876e-06,4
78,888.91,1.19262,4.38119,1.25164,0.53921,0.37824,0.39836,0.26052,1.3382,inf,1.29008,8.95757e-06,8.95757e-06,8.95757e-06,4
79,899.438,1.19231,4.31589,1.25073,0.53931,0.37741,0.39775,0.26049,1.33832,inf,1.28982,8.28093e-06,8.28093e-06,8.28093e-06,4
80,910.695,1.18725,4.28721,1.23887,0.5419,0.37627,0.39744,0.2604,1.33915,inf,1.29039,7.62951e-06,7.62951e-06,7.62951e-06,4
81,921.344,1.15845,4.21108,1.22985,0.53875,0.37943,0.3976,0.25999,1.33949,inf,1.29062,7.00395e-06,7.00395e-06,7.00395e-06,4
82,932.344,1.17432,4.25978,1.24236,0.53911,0.37803,0.3974,0.26004,1.33921,inf,1.29108,6.40487e-06,6.40487e-06,6.40487e-06,4
83,943.414,1.14527,4.15447,1.2212,0.54085,0.37743,0.3972,0.25986,1.33896,inf,1.29092,5.83286e-06,5.83286e-06,5.83286e-06,4
84,954.888,1.15927,4.22996,1.23351,0.53963,0.37813,0.3972,0.26005,1.33886,inf,1.29068,5.28849e-06,5.28849e-06,5.28849e-06,4
85,966.415,1.17247,4.26549,1.24117,0.54716,0.37687,0.3979,0.2604,1.33899,inf,1.29062,4.77229e-06,4.77229e-06,4.77229e-06,4
86,977.504,1.16285,4.20277,1.23031,0.54441,0.37832,0.39787,0.26043,1.33948,inf,1.29093,4.28477e-06,4.28477e-06,4.28477e-06,4
87,988.917,1.19218,4.33307,1.25123,0.5439,0.37913,0.39741,0.26052,1.33942,inf,1.29094,3.82641e-06,3.82641e-06,3.82641e-06,4
88,1000.73,1.18293,4.28168,1.24226,0.53664,0.37976,0.39765,0.26061,1.33957,inf,1.29113,3.39767e-06,3.39767e-06,3.39767e-06,4
89,1012.0,1.19473,4.32688,1.24798,0.54034,0.37821,0.39763,0.26035,1.34008,inf,1.29146,2.99896e-06,2.99896e-06,2.99896e-06,4
90,1023.2,1.17916,4.29276,1.24403,0.5396,0.37816,0.39761,0.25983,1.34048,inf,1.29185,2.63069e-06,2.63069e-06,2.63069e-06,4
91,1036.8,0.84115,2.87988,1.01099,0.53206,0.37963,0.39652,0.25919,1.33736,inf,1.28855,2.29321e-06,2.29321e-06,2.29321e-06,4
92,1045.97,0.83877,2.84592,1.01015,0.53623,0.37626,0.39533,0.25804,1.33501,inf,1.28622,1.98686e-06,1.98686e-06,1.98686e-06,4
93,1055.05,0.82367,2.77776,0.99946,0.5427,0.37273,0.39358,0.25679,1.33449,inf,1.28542,1.71194e-06,1.71194e-06,1.71194e-06,4
94,1063.88,0.83317,2.81121,1.0053,0.54281,0.37054,0.39182,0.25499,1.33422,inf,1.28509,1.46872e-06,1.46872e-06,1.46872e-06,4
95,1072.69,0.8225,2.73583,1.00191,0.54109,0.36888,0.39107,0.25454,1.33457,inf,1.28505,1.25744e-06,1.25744e-06,1.25744e-06,4
96,1081.62,0.80932,2.73596,0.99743,0.53358,0.37116,0.39028,0.25395,1.33574,inf,1.28589,1.07832e-06,1.07832e-06,1.07832e-06,4
97,1090.37,0.82702,2.74594,1.00494,0.53203,0.37157,0.38958,0.25335,1.33666,inf,1.28644,9.31516e-07,9.31516e-07,9.31516e-07,4
98,1099.16,0.83426,2.76288,1.0058,0.5332,0.36879,0.38918,0.25282,1.33723,inf,1.28704,8.17187e-07,8.17187e-07,8.17187e-07,4
99,1107.86,0.82324,2.75596,1.0011,0.51635,0.37466,0.38809,0.25239,1.33796,inf,1.28789,7.35444e-07,7.35444e-07,7.35444e-07,4
100,1116.9,0.8159,2.70179,0.99792,0.51357,0.37594,0.38823,0.25243,1.33856,inf,1.28843,6.86365e-07,6.86365e-07,6.86365e-07,4
1,16.3391,1.04795,3.87269,1.16453,0.48579,0.34001,0.3458,0.21995,1.41032,inf,1.34273,0.00970201,2.01e-06,2.01e-06,5
2,24.4624,1.03384,3.85255,1.15966,0.48093,0.34822,0.3473,0.2211,1.41562,inf,1.34331,0.00930469,4.68885e-06,4.68885e-06,5
3,31.2609,1.04113,3.82749,1.16129,0.49196,0.33813,0.34401,0.21966,1.42339,inf,1.34484,0.00890736,7.3628e-06,7.3628e-06,5
4,38.4767,0.99502,3.67119,1.14156,0.50047,0.33815,0.34608,0.22058,1.4193,inf,1.34241,0.00851003,1.00279e-05,1.00279e-05,5
5,45.0665,1.00631,3.69496,1.13876,0.49744,0.33579,0.34327,0.21804,1.42551,inf,1.34615,0.00811268,1.26803e-05,1.26803e-05,5
6,52.0518,1.00236,3.69971,1.14449,0.48018,0.33616,0.3396,0.21662,1.43641,inf,1.35442,0.00771532,1.53161e-05,1.53161e-05,5
7,58.8338,1.01608,3.71798,1.15617,0.48447,0.33414,0.34094,0.21726,1.43699,inf,1.3566,0.00731793,1.79314e-05,1.79314e-05,5
8,66.0121,0.99915,3.61497,1.14423,0.48962,0.33297,0.34238,0.21811,1.43074,inf,1.35342,0.00692052,2.05224e-05,2.05224e-05,5
9,73.1009,0.98757,3.54456,1.13459,0.48675,0.34094,0.34313,0.21854,1.42846,inf,1.35235,0.00652309,2.30853e-05,2.30853e-05,5
10,79.8777,0.99472,3.58657,1.13494,0.48195,0.34057,0.34146,0.21729,1.43256,inf,1.35452,0.00612562,2.56164e-05,2.56164e-05,5
11,86.6296,1.00886,3.6626,1.14175,0.48344,0.3372,0.34086,0.21713,1.43404,inf,1.35632,0.00572811,2.8112e-05,2.8112e-05,5
12,93.6188,0.97935,3.5048,1.13204,0.48805,0.33623,0.3429,0.21812,1.4311,inf,1.35474,0.00533057,3.05685e-05,3.05685e-05,5
13,100.726,1.01378,3.65086,1.15247,0.49413,0.33442,0.34473,0.21892,1.42851,inf,1.35253,0.00493298,3.29822e-05,3.29822e-05,5
14,107.814,0.97498,3.48742,1.12375,0.48565,0.33813,0.34458,0.21914,1.4301,inf,1.35221,0.00453535,3.53498e-05,3.53498e-05,5
15,114.836,0.9959,3.57212,1.1403,0.49164,0.33572,0.34487,0.21967,1.43137,inf,1.35275,0.00413767,3.76677e-05,3.76677e-05,5
16,121.748,0.98261,3.51856,1.12828,0.49553,0.33319,0.34415,0.21956,1.43152,inf,1.35346,0.00373993,3.99327e-05,3.99327e-05,5
17,128.436,0.96024,3.43577,1.12116,0.49393,0.33536,0.34444,0.21961,1.43063,inf,1.35379,0.00334214,4.21415e-05,4.21415e-05,5
18,135.906,1.00018,3.57858,1.14499,0.48581,0.33853,0.34401,0.21932,1.43054,inf,1.35495,0.00294429,4.42909e-05,4.42909e-05,5
19,142.673,0.95941,3.41185,1.12551,0.48634,0.33694,0.34416,0.2199,1.42879,inf,1.35446,0.00254638,4.63779e-05,4.63779e-05,5
20,150.417,1.03442,3.64764,1.16414,0.47902,0.33737,0.34352,0.2196,1.42995,inf,1.35539,0.0021484,4.83995e-05,4.83995e-05,5
21,157.137,0.98282,3.48861,1.13913,0.4798,0.33925,0.34501,0.22067,1.42677,inf,1.35261,0.00175035,5.03528e-05,5.03528e-05,5
22,164.13,0.99957,3.52433,1.14387,0.48977,0.33655,0.34534,0.22162,1.42727,inf,1.35201,0.00135224,5.22352e-05,5.22352e-05,5
23,171.455,0.98003,3.41815,1.13034,0.48363,0.34101,0.34609,0.22175,1.4272,inf,1.35119,0.000954044,5.40441e-05,5.40441e-05,5
24,178.229,0.98195,3.41898,1.12402,0.48442,0.33993,0.34653,0.22191,1.42566,inf,1.35106,0.000555777,5.57768e-05,5.57768e-05,5
25,185.069,0.96544,3.32666,1.1211,0.48066,0.34299,0.34614,0.2218,1.42298,inf,1.34993,0.000157431,5.74311e-05,5.74311e-05,5
26,191.934,0.97752,3.37904,1.12472,0.49905,0.33608,0.34487,0.2212,1.42384,inf,1.3504,5.72862e-05,5.72862e-05,5.72862e-05,5
27,198.772,0.95093,3.34744,1.11122,0.49581,0.33398,0.34355,0.21988,1.42649,inf,1.35079,5.6538e-05,5.6538e-05,5.6538e-05,5
28,205.583,0.95692,3.33436,1.12191,0.48534,0.33539,0.34255,0.21978,1.42646,inf,1.35009,5.57674e-05,5.57674e-05,5.57674e-05,5
29,212.505,0.97696,3.37805,1.13093,0.48027,0.33822,0.34297,0.22019,1.42587,inf,1.35208,5.49752e-05,5.49752e-05,5.49752e-05,5
30,219.413,0.95854,3.30392,1.11729,0.47689,0.33936,0.34244,0.21944,1.42753,inf,1.35508,5.41621e-05,5.41621e-05,5.41621e-05,5
31,226.048,0.95556,3.31599,1.12567,0.4827,0.33529,0.34193,0.21858,1.43027,inf,1.35606,5.33289e-05,5.33289e-05,5.33289e-05,5
32,233.189,0.96791,3.33807,1.12475,0.49534,0.32862,0.34158,0.21866,1.43113,inf,1.35538,5.24765e-05,5.24765e-05,5.24765e-05,5
33,239.971,0.95558,3.26985,1.11466,0.4928,0.33092,0.34188,0.21835,1.43221,inf,1.35637,5.16057e-05,5.16057e-05,5.16057e-05,5
34,247.051,0.93877,3.24026,1.10565,0.47841,0.33687,0.34244,0.21891,1.42875,inf,1.35585,5.07174e-05,5.07174e-05,5.07174e-05,5
35,253.849,0.98329,3.4461,1.13441,0.48055,0.33625,0.34246,0.21827,1.42922,inf,1.35691,4.98124e-05,4.98124e-05,4.98124e-05,5
36,260.542,0.96769,3.32882,1.12608,0.50053,0.3271,0.34096,0.21698,1.43182,inf,1.35899,4.88916e-05,4.88916e-05,4.88916e-05,5
37,267.374,0.937,3.22622,1.10873,0.50345,0.32589,0.34093,0.21729,1.43081,inf,1.35976,4.7956e-05,4.7956e-05,4.7956e-05,5
38,274.743,0.93486,3.24855,1.10971,0.48969,0.33464,0.34181,0.218,1.42951,inf,1.35998,4.70064e-05,4.70064e-05,4.70064e-05,5
39,281.417,0.94016,3.27224,1.1151,0.48261,0.33971,0.34233,0.21817,1.42767,inf,1.36052,4.60439e-05,4.60439e-05,4.60439e-05,5
40,287.969,0.92941,3.17816,1.10458,0.48462,0.3371,0.34111,0.21739,1.43171,inf,1.36337,4.50692e-05,4.50692e-05,4.50692e-05,5
41,295.27,0.93231,3.20904,1.10761,0.48524,0.33257,0.34003,0.21693,1.43375,inf,1.36469,4.40835e-05,4.40835e-05,4.40835e-05,5
42,301.908,0.95559,3.32076,1.12637,0.49373,0.3312,0.34075,0.21691,1.43463,inf,1.36426,4.30877e-05,4.30877e-05,4.30877e-05,5
43,308.802,0.94025,3.20963,1.11108,0.49904,0.33143,0.34153,0.21683,1.43398,inf,1.36231,4.20828e-05,4.20828e-05,4.20828e-05,5
44,315.833,0.95,3.26872,1.11537,0.49552,0.33299,0.34248,0.21797,1.43174,inf,1.3601,4.10697e-05,4.10697e-05,4.10697e-05,5
45,322.539,0.93907,3.21097,1.10738,0.49256,0.33505,0.34402,0.21898,1.42994,inf,1.35807,4.00495e-05,4.00495e-05,4.00495e-05,5
46,329.291,0.94563,3.21522,1.11067,0.48081,0.3403,0.34438,0.21982,1.42969,inf,1.35682,3.90231e-05,3.90231e-05,3.90231e-05,5
47,336.477,0.9525,3.29267,1.11601,0.48641,0.33882,0.34483,0.22027,1.42938,inf,1.35657,3.79917e-05,3.79917e-05,3.79917e-05,5
48,342.961,0.92757,3.19818,1.10318,0.49126,0.33781,0.34577,0.22075,1.42982,inf,1.3579,3.69561e-05,3.69561e-05,3.69561e-05,5
49,349.85,0.93822,3.28529,1.11162,0.48733,0.34009,0.34518,0.2201,1.42994,inf,1.35833,3.59174e-05,3.59174e-05,3.59174e-05,5
50,356.995,0.92034,3.17745,1.10107,0.48143,0.33943,0.34261,0.21918,1.43173,inf,1.36043,3.48767e-05,3.48767e-05,3.48767e-05,5
51,363.578,0.92297,3.1657,1.09965,0.4806,0.33891,0.34086,0.21823,1.43514,inf,1.36344,3.3835e-05,3.3835e-05,3.3835e-05,5
52,370.71,0.96558,3.40377,1.13037,0.48262,0.33664,0.33944,0.21728,1.43827,inf,1.36615,3.27933e-05,3.27933e-05,3.27933e-05,5
53,378.119,0.93607,3.28012,1.11353,0.48482,0.33616,0.33876,0.21708,1.43728,inf,1.36591,3.17526e-05,3.17526e-05,3.17526e-05,5
54,385.018,0.91301,3.17604,1.10503,0.47861,0.342,0.34078,0.21783,1.43366,inf,1.36324,3.07139e-05,3.07139e-05,3.07139e-05,5
55,391.619,0.92078,3.21943,1.1105,0.47718,0.3432,0.34195,0.21838,1.43035,inf,1.36075,2.96783e-05,2.96783e-05,2.96783e-05,5
56,398.32,0.93918,3.29909,1.11843,0.47447,0.34241,0.3421,0.2183,1.43074,inf,1.36026,2.86469e-05,2.86469e-05,2.86469e-05,5
57,405.42,0.9389,3.27867,1.11897,0.4735,0.34331,0.34256,0.21851,1.43209,inf,1.36038,2.76205e-05,2.76205e-05,2.76205e-05,5
58,412.156,0.93031,3.26357,1.11094,0.47461,0.34218,0.34251,0.21845,1.43288,inf,1.36117,2.66003e-05,2.66003e-05,2.66003e-05,5
59,418.544,0.94401,3.29745,1.12521,0.48384,0.33931,0.34298,0.21851,1.4334,inf,1.36197,2.55872e-05,2.55872e-05,2.55872e-05,5
60,425.561,0.94032,3.28758,1.11612,0.48295,0.33872,0.34358,0.21896,1.43197,inf,1.36174,2.45823e-05,2.45823e-05,2.45823e-05,5
61,432.476,0.9267,3.21261,1.10892,0.47788,0.34075,0.34428,0.21949,1.43138,inf,1.36085,2.35865e-05,2.35865e-05,2.35865e-05,5
62,439.647,0.90671,3.224,1.09446,0.48479,0.33859,0.3445,0.21966,1.43044,inf,1.36003,2.26008e-05,2.26008e-05,2.26008e-05,5
63,446.568,0.94281,3.36216,1.12318,0.4785,0.34062,0.34503,0.21965,1.42993,inf,1.35982,2.16261e-05,2.16261e-05,2.16261e-05,5
64,453.512,0.96644,3.4765,1.13887,0.47679,0.34279,0.34542,0.2197,1.43016,inf,1.36064,2.06636e-05,2.06636e-05,2.06636e-05,5
1,11.8062,1.36962,5.90095,1.37945,0.48215,0.34337,0.34531,0.21947,1.41127,inf,1.34355,0.00990067,6.7e-07,6.7e-07,6
2,18.5615,1.42245,6.08442,1.41281,0.48229,0.34293,0.34582,0.22,1.4117,inf,1.34362,0.00970201,2.00951e-06,2.00951e-06,6
3,24.5363,1.45495,6.19558,1.43933,0.48176,0.34399,0.34603,0.2203,1.41214,inf,1.34361,0.00950335,3.34673e-06,3.34673e-06,6
4,29.6308,1.38653,5.9826,1.39809,0.48738,0.34135,0.34645,0.2204,1.4127,inf,1.34387,0.00930468,4.6797e-06,4.6797e-06,6
5,34.7644,1.38448,5.89701,1.3831,0.48342,0.34988,0.34867,0.22311,1.40435,inf,1.33998,0.00910601,6.00646e-06,6.00646e-06,6
6,39.9738,1.35434,5.76643,1.35307,0.47102,0.35573,0.34793,0.22206,1.40675,inf,1.34322,0.00890733,7.32509e-06,7.32509e-06,6
7,45.1753,1.46976,6.08211,1.41984,0.49209,0.34327,0.34453,0.22072,1.40895,inf,1.34695,0.00870863,8.63363e-06,8.63363e-06,6
8,50.3249,1.43279,5.99392,1.41041,0.48574,0.34747,0.34285,0.21984,1.4112,inf,1.34998,0.00850993,9.93019e-06,9.93019e-06,6
9,55.4302,1.43747,5.85146,1.39367,0.49754,0.33865,0.34136,0.21944,1.41071,inf,1.35077,0.00831121,1.12129e-05,1.12129e-05,6
10,60.6302,1.47284,6.15786,1.42455,0.47978,0.34427,0.34028,0.21835,1.40906,inf,1.34978,0.00811248,1.24798e-05,1.24798e-05,6
11,65.8279,1.4284,5.78476,1.38154,0.47576,0.34442,0.33922,0.21804,1.40776,inf,1.34888,0.00791373,1.37291e-05,1.37291e-05,6
12,71.0457,1.41049,5.70844,1.37484,0.49265,0.34202,0.33947,0.2179,1.40542,inf,1.34628,0.00771496,1.4959e-05,1.4959e-05,6
13,76.2447,1.39818,5.71626,1.37194,0.49612,0.34171,0.33891,0.21782,1.4028,inf,1.34352,0.00751617,1.61678e-05,1.61678e-05,6
14,81.423,1.39969,5.76619,1.38789,0.51232,0.33431,0.34109,0.21853,1.40068,inf,1.34023,0.00731735,1.73535e-05,1.73535e-05,6
15,86.5946,1.37586,5.65473,1.36795,0.50448,0.33653,0.34032,0.21881,1.39764,inf,1.33672,0.00711851,1.85146e-05,1.85146e-05,6
16,91.7629,1.37171,5.5449,1.33947,0.49704,0.33923,0.3408,0.21887,1.39443,inf,1.33296,0.00691965,1.96494e-05,1.96494e-05,6
17,97.0152,1.4034,5.58289,1.37364,0.49227,0.34245,0.34156,0.21944,1.39135,inf,1.32968,0.00672076,2.07562e-05,2.07562e-05,6
18,102.258,1.38273,5.58426,1.37054,0.46776,0.34608,0.34197,0.22027,1.38864,inf,1.32644,0.00652183,2.18335e-05,2.18335e-05,6
19,107.555,1.34842,5.35382,1.34288,0.46556,0.34631,0.34242,0.22035,1.38599,inf,1.3238,0.00632288,2.28797e-05,2.28797e-05,6
20,112.848,1.39091,5.5249,1.36508,0.47807,0.34076,0.34356,0.22129,1.38519,inf,1.32254,0.00612389,2.38934e-05,2.38934e-05,6
21,118.139,1.41557,5.65743,1.38569,0.47478,0.34302,0.34483,0.22242,1.38502,inf,1.3218,0.00592487,2.48731e-05,2.48731e-05,6
22,123.413,1.3803,5.4612,1.36991,0.4831,0.34182,0.3457,0.22353,1.38458,inf,1.32024,0.00572582,2.58174e-05,2.58174e-05,6
23,128.614,1.3105,5.19565,1.32874,0.494,0.33621,0.34641,0.22408,1.38354,inf,1.31896,0.00552673,2.67251e-05,2.67251e-05,6
24,133.881,1.32781,5.24239,1.32237,0.49998,0.33485,0.34742,0.22448,1.38314,inf,1.31819,0.00532759,2.75948e-05,2.75948e-05,6
25,138.994,1.32196,5.20555,1.33244,0.49228,0.34157,0.3485,0.22477,1.38268,inf,1.31766,0.00512843,2.84255e-05,2.84255e-05,6
26,144.23,1.37087,5.35149,1.35912,0.49433,0.34181,0.34952,0.22572,1.38312,inf,1.31777,0.00492922,2.9216e-05,2.9216e-05,6
27,149.368,1.31742,5.19515,1.32637,0.48957,0.34628,0.35028,0.22583,1.38191,inf,1.31708,0.00472997,2.99651e-05,2.99651e-05,6
28,154.658,1.34461,5.14749,1.33835,0.49045,0.34705,0.35036,0.22592,1.38104,inf,1.31661,0.00453067,3.06721e-05,3.06721e-05,6
29,159.873,1.35822,5.11676,1.34593,0.4852,0.34702,0.34989,0.22627,1.37991,inf,1.31615,0.00433134,3.13358e-05,3.13358e-05,6
30,165.217,1.22319,4.65669,1.25449,0.48518,0.34645,0.35019,0.22619,1.38006,inf,1.31618,0.00413196,3.19556e-05,3.19556e-05,6
31,170.435,1.3278,5.12132,1.3354,0.48866,0.34706,0.35111,0.22681,1.3815,inf,1.31664,0.00393253,3.25306e-05,3.25306e-05,6
32,175.654,1.28191,4.9179,1.3053,0.49076,0.34721,0.35157,0.22691,1.38362,inf,1.31767,0.00373306,3.30602e-05,3.30602e-05,6
33,180.935,1.28283,4.9616,1.30593,0.49392,0.34671,0.3536,0.22766,1.38553,inf,1.31933,0.00353354,3.35437e-05,3.35437e-05,6
34,186.114,1.3052,5.00632,1.31453,0.49886,0.34568,0.3536,0.22766,1.38708,inf,1.32077,0.00333398,3.39806e-05,3.39806e-05,6
35,191.227,1.295,4.90092,1.30955,0.50189,0.346,0.35165,0.22736,1.38818,inf,1.3212,0.00313437,3.43705e-05,3.43705e-05,6
36,196.356,1.30776,4.91057,1.30139,0.49976,0.34459,0.3514,0.22745,1.38868,inf,1.32136,0.00293471,3.4713e-05,3.4713e-05,6
37,201.597,1.29959,4.983,1.32228,0.49913,0.34476,0.35169,0.22766,1.38897,inf,1.32102,0.00273501,3.50079e-05,3.50079e-05,6
38,206.822,1.24971,4.80243,1.29338,0.50386,0.34182,0.3511,0.2274,1.3882,inf,1.32049,0.00253525,3.52548e-05,3.52548e-05,6
39,211.972,1.28908,4.96505,1.30806,0.51409,0.3384,0.35183,0.22777,1.38767,inf,1.31984,0.00233545,3.54538e-05,3.54538e-05,6
40,217.15,1.26319,4.80513,1.29853,0.51023,0.33998,0.35204,0.22769,1.38642,inf,1.31869,0.0021356,3.56047e-05,3.56047e-05,6
41,222.375,1.23991,4.64436,1.28302,0.50909,0.34179,0.35259,0.22801,1.38554,inf,1.31804,0.00193571,3.57077e-05,3.57077e-05,6
42,227.514,1.28109,4.82582,1.30472,0.50227,0.3436,0.35277,0.22787,1.385,inf,1.31813,0.00173576,3.57628e-05,3.57628e-05,6
43,232.66,1.26233,4.77427,1.292,0.49787,0.34513,0.35299,0.22753,1.38559,inf,1.31867,0.00153577,3.57704e-05,3.57704e-05,6
44,237.846,1.28273,4.81068,1.29539,0.49852,0.34731,0.35312,0.22779,1.38689,inf,1.31986,0.00133573,3.57307e-05,3.57307e-05,6
45,242.96,1.23219,4.69146,1.27329,0.49528,0.34585,0.35235,0.22774,1.38806,inf,1.32112,0.00113564,3.56441e-05,3.56441e-05,6
46,248.028,1.25814,4.76068,1.28734,0.49494,0.34403,0.35227,0.22762,1.38936,inf,1.32243,0.000935511,3.55111e-05,3.55111e-05,6
47,253.159,1.25284,4.7027,1.27837,0.49246,0.3432,0.35135,0.22737,1.39059,inf,1.32402,0.000735332,3.53323e-05,3.53323e-05,6
48,258.345,1.23143,4.63217,1.26907,0.48982,0.34481,0.35294,0.22796,1.39165,inf,1.32498,0.000535108,3.51083e-05,3.51083e-05,6
49,263.495,1.27821,4.76154,1.29267,0.49108,0.34564,0.35287,0.22792,1.39235,inf,1.32585,0.00033484,3.48399e-05,3.48399e-05,6
50,268.63,1.24705,4.68365,1.27309,0.49127,0.34556,0.35292,0.22811,1.39308,inf,1.3266,0.000134528,3.4528e-05,3.4528e-05,6
51,273.73,1.22019,4.65509,1.27588,0.49692,0.34367,0.35312,0.2283,1.3937,inf,1.32651,3.3835e-05,3.3835e-05,3.3835e-05,6
52,278.874,1.24249,4.57144,1.26126,0.50024,0.34172,0.35423,0.22907,1.39293,inf,1.32596,3.27933e-05,3.27933e-05,3.27933e-05,6
